-0.8582  	0.06492  	-0.0642  	-1.8333  	-0.7880  	-1.6905  	0.54608  	-0.1671  	-0.3310  	0.90231  	1.28630  	-0.4359  	-0.5116  	-1.2601  	0.82793  	0.79951  	-0.4030  	-0.3167  	-0.1559  	-0.2594  	0.20345  	0.37335  	-0.0275  	0.07509  	0.36487  	-0.2096  	0.99934  	-0.6484  	0.85338  	0.54066  	-0.2023  	0.02320  	-0.1860  	0.15780  	0.20901  	0.05978  	0.19011  	-0.0537  	-0.3652  	0.16538  	-0.0933  	0.02363  	-0.3509  	0.52400  	0.32304  	-0.0946  	-0.0123  	0.04218  	0.03870  	-0.1042  	-0.0093  	-0.0508  	-0.0028  	-0.0211  	-0.0497  	-0.0247  	-0.0142  	-0.0071  	-0.0030  	0.02768  	-0.0731  	-0.0464  	0.04657  	0.02658  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.8320  	0.05467  	-0.0518  	-1.7980  	-0.7645  	-1.6961  	0.60257  	-0.1758  	-0.3398  	0.92030  	1.26974  	-0.4772  	-0.5235  	-1.2678  	0.86010  	0.81949  	-0.4235  	-0.3258  	-0.1722  	-0.2492  	0.17468  	0.39920  	-0.0671  	0.11285  	0.42408  	-0.2167  	1.09317  	-0.6516  	0.86063  	0.54981  	-0.2210  	0.04099  	-0.1970  	0.16657  	0.23473  	0.08483  	0.17690  	-0.0496  	-0.3644  	0.17173  	-0.1112  	0.05252  	-0.3583  	0.52145  	0.32168  	-0.1033  	-0.0130  	0.04363  	0.04186  	-0.1062  	-0.0097  	-0.0456  	-0.0065  	-0.0170  	-0.0499  	-0.0270  	-0.0147  	-0.0088  	-0.0066  	0.01978  	-0.0740  	-0.0467  	0.04832  	0.02695  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.8306  	0.04578  	-0.0435  	-1.7857  	-0.7674  	-1.6719  	0.60528  	-0.1780  	-0.3462  	0.86483  	1.25824  	-0.5165  	-0.5298  	-1.2878  	0.88966  	0.82101  	-0.4146  	-0.3695  	-0.1637  	-0.2899  	0.19113  	0.42355  	-0.0513  	0.13400  	0.43519  	-0.2176  	1.12864  	-0.6955  	0.81930  	0.56044  	-0.2116  	0.06693  	-0.2123  	0.17590  	0.24483  	0.08731  	0.21323  	-0.0192  	-0.3764  	0.15580  	-0.1072  	0.05562  	-0.3511  	0.52668  	0.32270  	-0.1021  	-0.0183  	0.04373  	0.04168  	-0.1094  	-0.0136  	-0.0429  	-0.0017  	-0.0130  	-0.0460  	-0.0307  	-0.0176  	-0.0092  	-0.0055  	0.02317  	-0.0745  	-0.0483  	0.04915  	0.03006  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.7739  	0.11569  	0.03370  	-1.7432  	-0.8241  	-1.6111  	0.62292  	-0.0774  	-0.3019  	0.86925  	1.19470  	-0.4567  	-0.4780  	-1.1536  	0.99972  	0.73584  	-0.4060  	-0.3217  	-0.1484  	-0.2603  	0.24429  	0.40971  	-0.0096  	0.09471  	0.37775  	-0.2323  	1.07117  	-0.7083  	0.85164  	0.51497  	-0.1986  	0.02302  	-0.1717  	0.17233  	0.21535  	0.00286  	0.19751  	-0.0228  	-0.3836  	0.17548  	-0.0902  	0.03185  	-0.3507  	0.52192  	0.32064  	-0.0922  	-0.0147  	0.04542  	0.03711  	-0.1099  	-0.0207  	-0.0494  	-0.0124  	-0.0171  	-0.0561  	-0.0249  	-0.0227  	-0.0084  	-0.0113  	0.02659  	-0.0675  	-0.0349  	0.04787  	0.03070  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.8984  	0.09262  	-0.0822  	-1.9121  	-0.8571  	-1.6808  	0.61359  	-0.1547  	-0.3056  	0.85854  	1.20977  	-0.5285  	-0.5028  	-1.1350  	0.90349  	0.66769  	-0.3488  	-0.3265  	-0.1568  	-0.2939  	0.20653  	0.37365  	0.00860  	0.09872  	0.42283  	-0.2112  	1.07408  	-0.7289  	0.84850  	0.54205  	-0.1653  	0.00510  	-0.1824  	0.16584  	0.22712  	0.00979  	0.18170  	-0.0330  	-0.3901  	0.14257  	-0.0800  	0.04265  	-0.3529  	0.50534  	0.31652  	-0.0922  	-0.0101  	0.04180  	0.02600  	-0.0970  	-0.0161  	-0.0438  	-0.0091  	-0.0186  	-0.0539  	-0.0267  	-0.0238  	-0.0092  	-0.0089  	0.02719  	-0.0668  	-0.0299  	0.05131  	0.02905  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.0691  	0.04468  	-0.1651  	-2.0377  	-0.9349  	-1.7762  	0.57921  	-0.1956  	-0.3405  	0.77121  	1.25449  	-0.5770  	-0.5319  	-1.2838  	0.91017  	0.61196  	-0.3360  	-0.3496  	-0.1493  	-0.3172  	0.24121  	0.38240  	0.05519  	0.10723  	0.39246  	-0.1956  	1.07870  	-0.7564  	0.83465  	0.52064  	-0.1799  	0.02469  	-0.2035  	0.17338  	0.19663  	0.03510  	0.20508  	-0.0131  	-0.3872  	0.12748  	-0.0562  	0.03587  	-0.3457  	0.51017  	0.31485  	-0.0977  	-0.0149  	0.03631  	0.02430  	-0.0950  	-0.0238  	-0.0409  	-0.0052  	-0.0096  	-0.0496  	-0.0315  	-0.0260  	-0.0115  	0.00068  	0.01852  	-0.0700  	-0.0296  	0.03943  	0.03037  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.1586  	0.00605  	-0.2002  	-2.0836  	-0.9658  	-1.8023  	0.53974  	-0.2127  	-0.3601  	0.78379  	1.31443  	-0.5921  	-0.5827  	-1.3519  	0.91784  	0.60718  	-0.3517  	-0.3591  	-0.1643  	-0.3450  	0.21426  	0.40470  	0.13460  	0.10560  	0.34251  	-0.1757  	1.06735  	-0.7332  	0.83176  	0.51770  	-0.1637  	0.03026  	-0.2099  	0.17358  	0.15103  	0.00484  	0.20725  	-0.0193  	-0.3944  	0.13346  	-0.0461  	0.04325  	-0.3655  	0.52453  	0.31978  	-0.0975  	-0.0071  	0.01894  	0.02084  	-0.1036  	-0.0268  	-0.0395  	-0.0054  	-0.0109  	-0.0535  	-0.0370  	-0.0166  	-0.0076  	0.00148  	0.01928  	-0.0680  	-0.0321  	0.03993  	0.03067  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.5364  	0.16084  	0.08879  	-1.7077  	-0.8365  	-1.5633  	0.65927  	-0.0176  	-0.2699  	0.83974  	0.99938  	-0.5182  	-0.3165  	-0.8457  	1.43723  	0.55700  	-0.3401  	-0.4453  	-0.2512  	-0.4112  	0.31065  	0.48449  	0.09030  	0.16897  	0.32471  	-0.1945  	1.13172  	-0.8575  	0.78560  	0.54296  	-0.1525  	0.01323  	-0.1561  	0.17210  	0.27617  	-0.1235  	0.25585  	-0.0330  	-0.3628  	0.18234  	-0.0841  	0.03422  	-0.3293  	0.53211  	0.30403  	-0.0951  	-0.0195  	0.05132  	0.04730  	-0.1189  	-0.0344  	-0.0392  	-0.0099  	-0.0125  	-0.0595  	-0.0250  	-0.0410  	-0.0234  	-0.0049  	0.03042  	-0.0659  	-0.0103  	0.03203  	0.02599  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.3024  	0.25820  	0.25123  	-1.6687  	-0.7623  	-1.4610  	0.72473  	0.00237  	-0.2514  	0.87241  	0.83262  	-0.6172  	-0.2332  	-0.6379  	1.54554  	0.43799  	-0.3505  	-0.4894  	-0.1854  	-0.5248  	0.28840  	0.60564  	0.15906  	0.16198  	0.44594  	-0.2212  	1.25089  	-0.9732  	0.80717  	0.58723  	-0.1405  	0.01514  	-0.1575  	0.17321  	0.22357  	-0.1169  	0.22516  	-0.0434  	-0.3640  	0.16943  	-0.1241  	0.05760  	-0.3130  	0.54322  	0.28902  	-0.0994  	-0.0349  	0.09750  	0.07288  	-0.1112  	-0.0234  	-0.0428  	-0.0153  	-0.0141  	-0.0562  	-0.0066  	-0.0382  	-0.0156  	-0.0123  	0.02808  	-0.0656  	-0.0179  	0.03908  	0.01075  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.6984  	0.15542  	-0.0580  	-1.7216  	-0.7387  	-1.7496  	0.65774  	-0.0738  	-0.3509  	0.83534  	0.94821  	-0.7138  	-0.3040  	-0.7449  	1.40566  	0.43409  	-0.3678  	-0.5305  	-0.1988  	-0.4020  	0.28178  	0.53230  	0.05280  	0.26739  	0.54060  	-0.2245  	1.37196  	-0.9873  	0.78837  	0.64938  	-0.1857  	0.04620  	-0.1782  	0.16527  	0.36234  	-0.0924  	0.23835  	-0.0543  	-0.4031  	0.20055  	-0.1599  	0.07786  	-0.3654  	0.51706  	0.31037  	-0.0978  	-0.0236  	0.06584  	0.03757  	-0.1086  	-0.0310  	-0.0455  	-0.0227  	-0.0208  	-0.0642  	-0.0257  	-0.0317  	-0.0160  	-0.0011  	0.02017  	-0.0669  	-0.0276  	0.02957  	0.01115  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.0001  	0.04736  	-0.3092  	-1.4817  	-0.6013  	-1.7137  	0.57182  	-0.1205  	-0.2953  	0.77547  	1.08860  	-0.3189  	-0.3897  	-0.9623  	1.33646  	0.64214  	-0.4010  	-0.4052  	-0.2248  	-0.2914  	0.24020  	0.46256  	-0.0270  	0.18024  	0.29620  	-0.1851  	1.00277  	-0.6470  	0.79937  	0.54249  	-0.1784  	0.03122  	-0.1620  	0.20751  	0.31136  	-0.0889  	0.12815  	-0.0644  	-0.3908  	0.17342  	-0.1293  	0.04259  	-0.4000  	0.50018  	0.30689  	-0.0976  	-0.0050  	0.01869  	0.03174  	-0.0856  	-0.0138  	-0.0423  	-0.0136  	-0.0169  	-0.0593  	-0.0274  	-0.0259  	-0.0098  	0.00655  	0.02848  	-0.0729  	-0.0193  	0.03276  	0.01904  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.9515  	0.07141  	-0.2508  	-1.5577  	-0.5507  	-1.6892  	0.60817  	-0.1194  	-0.3143  	0.78061  	1.07842  	-0.2649  	-0.3887  	-0.9544  	1.25522  	0.61491  	-0.4121  	-0.3222  	-0.1723  	-0.2484  	0.17946  	0.42792  	-0.0483  	0.11279  	0.35015  	-0.1855  	0.99319  	-0.5550  	0.91656  	0.55160  	-0.1800  	-0.0167  	-0.1542  	0.18250  	0.25175  	-0.0415  	0.10259  	-0.0813  	-0.3284  	0.18424  	-0.1583  	0.04515  	-0.3744  	0.51386  	0.33838  	-0.0939  	-0.0197  	0.03123  	0.03498  	-0.1014  	-0.0299  	-0.0475  	-0.0190  	-0.0211  	-0.0578  	-0.0295  	-0.0194  	-0.0056  	0.00973  	0.02778  	-0.0729  	-0.0368  	0.02775  	0.01927  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.3143  	-0.0228  	-0.3573  	-2.1206  	-0.8022  	-2.0273  	0.60427  	-0.1567  	-0.3367  	0.91494  	1.45617  	-0.4552  	-0.4764  	-1.1465  	0.71162  	0.54426  	-0.4257  	-0.3206  	-0.2107  	-0.1954  	0.17171  	0.38552  	-0.0028  	0.10842  	0.27005  	-0.1498  	0.89912  	-0.5737  	0.92949  	0.51268  	-0.1392  	-0.0542  	-0.1577  	0.18630  	0.17977  	-0.0023  	0.05211  	-0.1082  	-0.3174  	0.15953  	-0.1276  	0.08097  	-0.3672  	0.47856  	0.32553  	-0.1109  	-0.0066  	0.03562  	0.03238  	-0.0892  	-0.0209  	-0.0478  	-0.0112  	-0.0121  	-0.0556  	-0.0323  	-0.0215  	-0.0096  	-0.0063  	0.02861  	-0.0738  	-0.0265  	0.03694  	0.02530  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.5300  	-0.1171  	-0.3689  	-2.4111  	-0.9723  	-2.1669  	0.58745  	-0.2219  	-0.3531  	0.96142  	1.61295  	-0.5399  	-0.5648  	-1.3250  	0.67954  	0.43248  	-0.3502  	-0.3698  	-0.1812  	-0.2535  	0.23188  	0.39078  	0.08713  	0.11714  	0.21608  	-0.1432  	0.95477  	-0.6746  	0.79230  	0.46676  	-0.1191  	-0.0392  	-0.1674  	0.18116  	0.16238  	-0.0511  	0.14545  	-0.0749  	-0.3679  	0.12099  	-0.0857  	0.05738  	-0.3810  	0.47680  	0.32439  	-0.1043  	-0.0142  	0.02624  	0.02343  	-0.0846  	-0.0406  	-0.0462  	-0.0183  	-0.0137  	-0.0604  	-0.0365  	-0.0295  	-0.0152  	-0.0064  	0.02519  	-0.0627  	-0.0239  	0.04129  	0.02054  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.3798  	-0.0384  	-0.2236  	-2.2904  	-0.9772  	-2.1675  	0.50555  	-0.0730  	-0.2888  	0.90326  	1.60843  	-0.5772  	-0.5704  	-1.2202  	0.76088  	0.39108  	-0.2993  	-0.4534  	-0.1512  	-0.3386  	0.39180  	0.34264  	0.09653  	0.19896  	0.21823  	-0.1613  	1.06591  	-0.8433  	0.69924  	0.47789  	-0.1475  	-0.0354  	-0.1612  	0.17388  	0.20203  	-0.1024  	0.23232  	-0.0556  	-0.3805  	0.12545  	-0.1003  	0.06144  	-0.4077  	0.49888  	0.31650  	-0.0912  	-0.0066  	0.01751  	0.01061  	-0.0984  	-0.0426  	-0.0449  	-0.0256  	-0.0099  	-0.0758  	-0.0319  	-0.0283  	-0.0093  	-0.0089  	0.01863  	-0.0585  	-0.0251  	0.03364  	0.01483  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.8959  	0.10369  	0.07021  	-1.8169  	-0.7814  	-1.8230  	0.55182  	0.06828  	-0.2613  	0.76523  	1.28891  	-0.4175  	-0.4006  	-0.8590  	1.24642  	0.63443  	-0.3167  	-0.4367  	-0.1371  	-0.3488  	0.42727  	0.32058  	0.05667  	0.26575  	0.12316  	-0.1376  	1.12242  	-0.8304  	0.58857  	0.51539  	-0.1095  	0.02137  	-0.0966  	0.15993  	0.24645  	-0.1786  	0.21434  	-0.0134  	-0.3946  	0.13994  	-0.0977  	0.04058  	-0.3559  	0.52257  	0.31056  	-0.0944  	-0.0067  	0.04640  	0.02627  	-0.0976  	-0.0585  	-0.0373  	-0.0482  	-0.0232  	-0.0691  	-0.0471  	-0.0262  	-0.0025  	-0.0311  	0.00558  	-0.0671  	-0.0189  	0.03722  	0.01477  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.4893  	0.27257  	0.15948  	-1.9339  	-0.9063  	-1.5111  	0.57065  	0.04231  	-0.1902  	0.79134  	1.00103  	-0.4358  	-0.3325  	-0.7953  	1.38288  	0.63356  	-0.3739  	-0.4623  	-0.1900  	-0.3920  	0.38970  	0.48524  	0.16328  	0.10425  	0.22533  	-0.1882  	1.05495  	-0.8491  	0.69713  	0.53544  	-0.1177  	0.00844  	-0.1094  	0.15787  	0.21996  	-0.1702  	0.27720  	-0.0152  	-0.4252  	0.13628  	-0.0856  	0.00664  	-0.3276  	0.53849  	0.28382  	-0.0993  	-0.0189  	0.06113  	0.03904  	-0.0815  	-0.0311  	-0.0343  	-0.0238  	-0.0165  	-0.0590  	-0.0180  	-0.0571  	-0.0241  	-0.0036  	0.02971  	-0.0642  	-0.0063  	0.04169  	0.01732  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.5684  	0.15593  	0.11443  	-1.6679  	-0.8065  	-1.5353  	0.59625  	0.02619  	-0.2131  	0.77611  	1.17791  	-0.5001  	-0.3823  	-0.9723  	1.25295  	0.63259  	-0.3518  	-0.4712  	-0.1842  	-0.4119  	0.48304  	0.45540  	0.17900  	0.14259  	0.33596  	-0.2022  	1.14392  	-0.9580  	0.64849  	0.51883  	-0.1754  	0.05790  	-0.1398  	0.16389  	0.26323  	-0.1480  	0.33790  	0.03005  	-0.4097  	0.11673  	-0.1198  	0.03435  	-0.3102  	0.5367  	0.32103  	-0.0975  	-0.0140  	0.04100  	0.04596  	-0.0870  	-0.0500  	-0.0475  	-0.0054  	-0.0080  	-0.0487  	-0.0187  	-0.0397  	-0.0123  	-0.0128  	0.02897  	-0.0605  	-0.0271  	0.04080  	0.02781  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-0.8871  	0.06747  	0.00479  	-1.9012  	-0.8552  	-1.5929  	0.54092  	-0.1452  	-0.2816  	0.81237  	1.24839  	-0.5371  	-0.4786  	-1.2081  	0.91617  	0.75247  	-0.3773  	-0.3724  	-0.1558  	-0.3176  	0.20217  	0.39263  	-0.0053  	0.11511  	0.32104  	-0.1987  	0.96764  	-0.7098  	0.84327  	0.54180  	-0.1697  	0.03122  	-0.1601  	0.15391  	0.18955  	-0.0365  	0.19353  	-0.0242  	-0.3626  	0.13993  	-0.0243  	0.01665  	-0.3371  	0.50830  	0.30867  	-0.0911  	-0.0148  	0.04775  	0.03352  	-0.0961  	-0.0240  	-0.0436  	-0.0034  	-0.0176  	-0.0522  	-0.0345  	-0.0238  	-0.0106  	-0.0059  	0.02713  	-0.0742  	-0.0462  	0.04982  	0.02874  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
-1.1643  	0.00041  	-0.2193  	-2.1027  	-0.9643  	-1.9064  	0.61724  	-0.2249  	-0.3114  	0.90535  	1.38249  	-0.5729  	-0.5244  	-1.2729  	0.78296  	0.59829  	-0.3805  	-0.3464  	-0.1863  	-0.2420  	0.17688  	0.40108  	-0.0051  	0.12548  	0.38449  	-0.1890  	1.02217  	-0.6965  	0.84715  	0.53377  	-0.1534  	0.00351  	-0.1988  	0.18008  	0.20519  	0.05540  	0.14324  	-0.0605  	-0.3781  	0.16725  	-0.0565  	0.03280  	-0.3750  	0.50834  	0.32337  	-0.1045  	-0.0008  	0.03225  	0.04452  	-0.0930  	-0.0138  	-0.0435  	-0.0049  	-0.0100  	-0.0545  	-0.0352  	-0.0257  	-0.0027  	-0.0006  	0.02167  	-0.0746  	-0.0323  	0.04997  	0.02738  	0.08713  	0.03453  	-0.0141  	0.00391  	-0.0335  	0.24425  	
